error_00,error_01,error_02,error_03,error_04,error_05,error_06,error_07,mean_absolute_error,iterations,learning_rate,hidden_neurons
0.0699365560213756,-0.8850515394213413,-0.8852700566532258,0.09986024179526798,0.12294589737673067,0.11173215377194667,-0.8859140128626303,-0.892992198615652,0.4942128320647713,1000,0.1,6
0.05546990296214238,-0.9327409777072623,-0.9321804475125669,0.04642452816165121,0.0651076061384348,0.059107747386715204,-0.9333761495393037,-0.9316725436827554,0.494509987886354,1000,0.1,6
0.031387664724439546,-0.8918386900226152,-0.8856847419746229,0.052672452670533554,0.1358310934496102,0.08177617520590386,-0.8825009397502391,-0.9196393301527905,0.4851663859938444,1000,0.5,6
0.04283474820102595,-0.9331568925123088,-0.9317375336818811,0.052653819268356994,0.07685890348522972,0.061064716170599054,-0.9304567882133884,-0.9420202650336587,0.496347958320806,1000,0.5,6
0.027486822439761305,-0.8609791852005337,-0.8509494014648197,0.06525140684334163,0.1519329107307139,0.10397877584519066,-0.8413429788294369,-0.8987962446705229,0.47508971575304015,2000,0.5,6
0.04802979955272857,-0.9008279243140588,-0.8991060876076458,0.078669064691134,0.11015517245492146,0.09169162398576503,-0.8975977972772898,-0.9127771453258829,0.4923568269011783,2000,0.5,6
0.03630801791559379,-0.6991230158252222,-0.6987968116932247,0.08880924924374389,0.31767995387757564,0.21982324267756315,-0.7187894716442474,-0.798588413232336,0.44723977201368836,5000,0.5,6
0.010176645461325462,-0.8592862452144756,-0.8523183464628595,0.05322586572738586,0.15429174528974776,0.10601987041436656,-0.847029297479294,-0.8900150005017858,0.4715453770689051,5000,0.5,6
0.01748515018989394,-0.7539600560779122,-0.748204746430513,0.02916438874305971,0.20138227876595693,0.132257806877343,-0.7664976885539851,-0.8279473982635075,0.43461243923777143,10000,0.5,6
0.04464817360921214,-0.7037756827780417,-0.7206251696484212,0.05697079929787385,0.3064838834942256,0.2308502999290225,-0.7598278855774708,-0.7965952972839101,0.4524721489522723,10000,0.5,6
0.00282938998665061,-0.588170085014792,-0.6300793920536257,0.01827811054693118,0.12169101471916599,0.09659859411098659,-0.7489014453839282,-0.7672138551060009,0.37172023586526015,20000,0.5,6
0.0017045815253013963,-0.22392303256041557,-0.2828895046470955,0.030963187831436034,0.5323410743153032,0.35022636545261754,-0.4629691017508848,-0.5929320655215704,0.30974361420057805,20000,0.5,6
0.0003709037057546549,-0.011132191554166095,-0.07296670931450665,0.016957807373730538,0.7243976317011478,0.8829130624419953,-0.6890569888701966,-0.5636220908119229,0.3701771732216776,50000,0.5,6
1.8727790734307526e-05,-0.021198127547831715,-0.056637432525921245,0.006240922920670577,0.23985147520977979,0.14825736530924283,-0.7541522116805404,-0.5000039610878404,0.21579502800907016,50000,0.5,6
7.873582063089302e-05,-0.038534273900381597,-0.07797727805566569,0.015099032361198472,0.3959399109255355,0.33573866836743427,-0.4792123526788736,-0.46876218114681695,0.2264178041570671,50000,0.3,6
0.0025134336891970976,-0.05965647792750628,-0.09194044325950977,0.021327922367919028,0.4884545310184131,0.49328510555280847,-0.34907875346853706,-0.320665320557584,0.22836524848018436,50000,0.3,6
1.1046899052291614e-05,-0.001767450315338451,-0.015074386485671618,5.7266037577274886e-05,0.30305776477543633,0.24912250023839222,-0.742669318745575,-0.20327776639496023,0.18937968748650041,100000,0.5,6
1.3978405921655224e-07,-0.011009152855054442,-0.03928029876309011,0.002852320627244942,0.1913738963811451,0.15708355374774108,-0.8239336354730544,-0.8108163363195886,0.25454366674387224,100000,0.5,6
6.736920274974523e-07,-0.0007972445239526598,-0.0021637490975707314,0.017445497254617637,0.3707638217286132,0.20993373738442422,-0.20540836746744265,-0.6421578545525826,0.18108386821265388,100000,0.5,6
3.2414746644615633e-06,-0.010292562697308227,-0.03245225855854094,0.002490599054196019,0.40238662948484694,0.40901748858277465,-0.7268740408192023,-0.8994841732016039,0.31037512423414215,100000,0.3,6
6.601505150860554e-06,-0.003008465646203516,-0.010289756431551141,0.0005715685067477771,0.4837127144193859,0.6331024452000817,-0.48300537180956055,-0.4175994203085828,0.253912042978408,100000,0.3,6
0.029964062397655034,-0.8824758048656358,-0.8803764964397792,0.06112742576172947,0.150330579735114,0.09802515572765957,-0.8804378301356709,-0.9104588599168048,0.48664952687250607,1000,0.5,8
0.05507983433854147,-0.84527208523198,-0.8351529116801956,0.10419046557216138,0.19413821042461654,0.12931885206614868,-0.8207937659362498,-0.8795056322194591,0.48293146968366907,1000,0.5,8
0.015691970864820215,-0.8782329477520376,-0.8669650100869429,0.048849799560852114,0.15233948015409038,0.08475997166149252,-0.8556107469920534,-0.9254780145742791,0.47849099270582107,2000,0.5,8
0.02755799549654847,-0.9187608206333532,-0.9157023449215826,0.050119703917422376,0.10589243130012016,0.06806522167592832,-0.9135289147548838,-0.9413500829083778,0.4926221894510271,2000,0.5,8
0.02393674761064457,-0.6542689219834021,-0.6471140916321467,0.15188482993544616,0.34842844636325065,0.28213964371968137,-0.6474986102020983,-0.7173966001978018,0.43408348645555894,5000,0.5,8
0.01494573466974769,-0.7788854686275284,-0.7687251648163349,0.05676165481520601,0.19846316160894162,0.1442844907367169,-0.7702465669269917,-0.8346997060483302,0.44587649353122466,5000,0.5,8
0.025834233945473684,-0.5634969765479101,-0.6243642801743529,0.12442753249493999,0.36818852711881034,0.3850993873813322,-0.7278826424420071,-0.7776655571852589,0.44961989216126064,10000,0.5,8
0.014566759717632882,-0.7519024395819867,-0.7478719902586425,0.050907867745379476,0.24654592955678745,0.16336910071731658,-0.7583336770206465,-0.8147401980006701,0.44352974532488276,10000,0.5,8
0.0010165735704653622,-0.3426407326995002,-0.46044751456615707,0.026570556388386013,0.3332687592940722,0.275158191621499,-0.6975264221143744,-0.6415840222343868,0.3472765965611051,20000,0.5,8
0.0019998665540743588,-0.551523995588517,-0.7241672759438577,0.01841055672401226,0.12450088772423962,0.16549276268081636,-0.9011658678954597,-0.7676622405699793,0.40686543171011946,20000,0.5,8
1.6518414999167064e-06,-0.013771122893253556,-0.027419198686246104,0.004044116467363579,0.6520884391839743,0.38732590129682276,-0.2731439626160609,-0.3870735023642337,0.21810848691868184,50000,0.5,8
1.6716723688636748e-06,-0.03864327629978064,-0.18807332836250776,0.0008763173369464861,0.11174598135725133,0.08556380693018895,-0.8397895915068708,-0.8288632468261008,0.2616946525365019,50000,0.5,8
0.0004254489365710379,-0.14116922358855744,-0.2806664696682617,0.017038293430365226,0.44346765351358985,0.42035456534110405,-0.7121568676768479,-0.7824875716965825,0.3497207617314849,50000,0.3,8
4.986537284590309e-05,-0.01734965948045808,-0.037654217019412,0.020924463193875753,0.7490523443087709,0.6984184278702441,-0.34238777434425555,-0.5815113422053335,0.3059185117243995,50000,0.3,8
6.8249686548838e-05,-0.006952947062850387,-0.024623707571254302,8.948834913136139e-05,0.30223754104971845,0.2542618874876508,-0.6362143936605845,-0.4525060273614367,0.2096192802786469,100000,0.3,8
4.341939952023921e-07,-0.005601912821006874,-0.027992339639869492,0.00997006871689321,0.36441514269090214,0.275513121941944,-0.8396565621483633,-0.7450867683153837,0.2835295438085448,100000,0.3,8
2.3218161090965417e-05,-0.005145251402325417,-0.019589036463902094,0.005152338663657496,0.5654341822989146,0.4684825627053266,-0.6900064224659507,-0.6130908301880084,0.295865480293647,100000,0.3,8
2.5033400640750436e-05,-0.004680330656305253,-0.016787667842746733,1.5506989498037527e-06,0.06930380834053784,0.11145750207344274,-0.8349423675930859,-0.8199687877170158,0.23214588104034062,100000,0.5,8
1.561147241091465e-05,-0.002428895286917627,-0.00961664121573421,0.00012318704227720634,0.3972896213264008,0.4927020787969332,-0.5583721769454539,-0.5679149723757803,0.25355789805773854,100000,0.5,8
8.620853493290781e-07,-0.0019220910446309221,-0.004622704698950757,0.024747842778512386,0.25219568752371246,0.34547920721073133,-0.2930157503587343,-0.24949461089883684,0.14643484457493228,100000,0.5,8
6.518518680387331e-08,-0.002033174792846624,-0.005513751447573294,0.00021694524022553008,0.3756703146881968,0.5498488850377108,-0.24960675611853742,-0.2762410113387157,0.1823913629811241,100000,0.5,8
0.02212617710564868,-0.9167070360903996,-0.9087612445551875,0.05079663017927172,0.10197528181955262,0.0656634353175195,-0.8962451192950704,-0.9371219106125707,0.4874246043719026,1000,0.5,12
0.019973102100889317,-0.8456534053177467,-0.8310643894344323,0.08017519876008383,0.17612148751999446,0.11681861452135767,-0.8106642217481996,-0.888164356699547,0.4710793470127813,1000,0.5,12
0.04375683412865228,-0.7913320345690124,-0.7815379440733777,0.06274103214310245,0.2283479019539626,0.1331247169211558,-0.7930660386671714,-0.8549690263591181,0.4611094411019441,2000,0.5,12
0.029129536717791393,-0.8371383834278304,-0.8247005766727393,0.08318188563747286,0.14130851978351067,0.1238283484646917,-0.8104411406550458,-0.8837408589304183,0.4666836562861876,2000,0.5,12
0.02757132431077336,-0.75465071300059,-0.7460620910230776,0.06406662323786372,0.23317725288763513,0.166167490282641,-0.7468762399340555,-0.8287466409519874,0.44591479695357794,5000,0.5,12
0.012707021895889015,-0.8374154025491662,-0.8273635204663357,0.043820809586712195,0.1683550258519152,0.10728342506904909,-0.8218306519099977,-0.8898736822441643,0.4635811924466537,5000,0.5,12
0.012502804958361646,-0.6123127869791279,-0.6795064612167672,0.014392908425910123,0.18896190080914033,0.22617050130961203,-0.8105375740774867,-0.762297782524766,0.4133353400376465,10000,0.5,12
0.012962551602023309,-0.7750815726003946,-0.7766907564699052,0.0317503771672355,0.21744330874798956,0.1326502944497543,-0.7990066764605044,-0.84647622575844,0.44900772040703085,10000,0.5,12
0.0006952993046143163,-0.21323440206071417,-0.25667507481150165,0.006547849532170802,0.27699005281921596,0.2676112453959285,-0.5843836544712615,-0.7776310579501352,0.2979710795431928,20000,0.5,12
0.0009692398357754595,-0.3358697555773124,-0.40526377670400654,0.013007379663328655,0.27974453122846765,0.2187309504004099,-0.6633933843080733,-0.7444779978371916,0.3326821269443207,20000,0.5,12
0.0027585770338129922,-0.1538996149148899,-0.25300327283257096,0.018327515988715515,0.29467000193570914,0.34846752185574525,-0.6885739525780054,-0.5621622856001766,0.2902328428424532,20000,0.5,12
1.2342058186565197e-07,-0.013439718532598285,-0.052106266349734316,0.0009061356580504221,0.2512669856241748,0.12517365271341163,-0.7269685915668586,-0.6929432393070833,0.23285058914656165,50000,0.5,12
2.4433194957262927e-06,-0.013757022701266022,-0.024101452470184557,0.0019507393476280166,0.4721650335765595,0.21850291238542285,-0.43269048929515075,-0.6887882702693552,0.23149479542063284,50000,0.5,12
2.1645549683757537e-06,-0.012503786609957575,-0.023366011094147432,0.005825944549907147,0.19567383823448448,0.78057356429439,-0.39812324798920745,-0.23274138963413976,0.20610124337015026,50000,0.5,12
4.285584149665844e-06,-0.03962008115445943,-0.0876353184339176,0.0018953177770304475,0.2433066454843299,0.2689575219088085,-0.5820438761017195,-0.6527659417387354,0.23452862352289383,50000,0.3,12
5.2408395563530163e-05,-0.05761037284940225,-0.2267160626158606,0.006982384648210216,0.3725628553538439,0.5296159560605374,-0.8569936995604172,-0.7601971881253502,0.3513413659511482,50000,0.3,12
6.018412548403074e-05,-0.003158863003762622,-0.008172261906059861,2.3530013609884826e-05,0.8041995365017127,0.6294193464210442,-0.3738774803940161,-0.43327558993277526,0.2815233490373081,100000,0.3,12
4.719219641402539e-06,-0.0023409662475804846,-0.006445751333007675,0.00023060336555502658,0.4309039331781743,0.6826560576378049,-0.3783246425784781,-0.14471023132080957,0.20570211311013142,100000,0.3,12
4.0736406123120794e-05,-0.002428953214717764,-0.006119656280498569,5.0831293450848136e-05,0.823362597942034,0.46901731184698503,-0.13451681632960374,-0.39704728154504154,0.22907302310730682,100000,0.3,12
0.00033425328229685913,-0.000803916651810133,-0.00179434154580425,5.6223172159031165e-06,0.8694110758974709,0.8745917341166416,-0.07619496002294764,-0.13111337390933803,0.24428115971794068,100000,0.5,12
4.190433466888521e-08,-0.0013047206424512607,-0.003403443463274007,2.0996431068898147e-05,0.7067089743336646,0.19289379496283432,-0.42123551132888415,-0.31156614602407046,0.2046417036363228,100000,0.5,12
7.375124276842726e-07,-0.00036660689910934997,-0.0013041288497395078,7.768057258872307e-05,0.7829355328755341,0.7939040240660071,-0.10934161239525898,-0.054731281040505904,0.21783270052639642,100000,0.5,12
2.7543923253325886e-08,-0.002421261127300418,-0.006789032841327831,0.002895512715844095,0.6535485319063992,0.20390102220057227,-0.5569026971391674,-0.7335179749084333,0.2699970075478709,100000,0.5,12
2.1532059246709423e-07,-0.0005230898915312194,-0.0008627621476186564,4.309095497201376e-06,0.9786714720069687,0.2993866646087797,-0.03760882705447132,-0.6262919370366238,0.24291865964526035,100000,0.5,12
1.3441496360400151e-08,-9.975283340209575e-05,-0.00020929573691952198,0.0011980191612650515,0.5907779284474289,0.8471407298818849,-0.1959607114881898,-0.37304103997575644,0.2510534363707929,200000,0.5,12
5.499271977238429e-06,-0.00029026603222341915,-0.001980423651538944,4.574319491645884e-05,0.18398730009271302,0.3186900228676587,-0.7288116442426875,-0.4087753981687496,0.20532328719030812,200000,0.3,12
3.741262787460009e-06,-0.015146863114508935,-0.050199137304550265,0.0033166992597692957,0.28549093242929147,0.23180781468081657,-0.7177587569290994,-0.6883930085958014,0.24901461919707812,200000,0.1,12
0.00023192772055324884,-0.1289343547336969,-0.20542264359649043,0.010057711395563107,0.3076541957160954,0.2930495155624415,-0.5912037804699861,-0.6321423219571178,0.2710870563939931,100000,0.1,12
2.1932088549725393e-06,-0.006640450209456629,-0.013051748056775591,0.012334998061779179,0.5192618412488332,0.35204850218718753,-0.18660523535796744,-0.3775623175533745,0.18343841073552863,200000,0.1,12
0.00010072216116341348,-0.08786167199340873,-0.15041655560550946,0.007358925630699398,0.41760544917115494,0.4077167477789434,-0.5637316333495072,-0.6046078589564112,0.2799249455808497,100000,0.1,12
4.586177759779986e-08,-0.000634855151407009,-0.0030448892842762265,0.00043465352983551586,0.40489706666623604,0.3704978694075576,-0.6067313057553021,-0.6570108074872455,0.2554064366429547,500000,0.1,12
2.879823300938611e-07,-0.000271250246239976,-0.001248340996084493,4.9349572093904115e-05,0.6910813830436855,0.6516934996788154,-0.20759495002472325,-0.25067971094273767,0.22532734656083878,500000,0.1,12
6.459806400904711e-08,-9.897098160551651e-06,-7.165546082813688e-05,1.1621009434747975e-06,0.729218510468354,0.5032461271549064,-0.25162765195469067,-0.5924494467026853,0.25957806444232906,1000000,0.1,12
1.232683988217076e-08,-4.1118871445379774e-05,-0.00022619804485349743,2.413663119371634e-07,0.19398158829227574,0.5055160410270074,-0.49623742000445387,-0.3182392803909554,0.18928023754051787,1000000,0.1,12
4.57283100274708e-11,-1.8950328046905617e-06,-9.26749872191974e-06,6.798948938224747e-05,0.43407520149502754,0.3952123041144565,-0.28173001792254,-0.47529050649573584,0.1982983977617996,5000000,0.05,12
0.02080737342454908,-0.3733036902307804,-0.4340326670957443,0.07779594893118713,0.5076754619000665,0.44794544940990944,-0.5809848673959126,-0.5752249594397637,0.37722130222848915,50000,0.1,12
0.04420233232137949,-0.5371358327317896,-0.5583584861207562,0.06953170906132966,0.3584472446072482,0.3079970940987301,-0.6407443059892084,-0.6601570195080203,0.39707175305480774,50000,0.1,12
